Auto,Run #5
13.75,0
13.8,0
13.85,0
13.9,0.116
13.95,0.407
14,0.756
14.05,1.047
14.1,1.164
14.15,1.28
14.2,1.454
14.25,1.629
14.3,1.687
14.35,1.629
14.4,1.687
14.45,1.804
14.5,1.92
14.55,1.978
14.6,2.094
14.65,2.211
14.7,2.211
14.75,2.211
14.8,2.327
14.85,2.502
14.9,2.618
14.95,2.676
15,2.734
15.05,2.851
15.1,2.967
15.15,3.083
15.2,3.2
15.25,3.374
15.3,3.607
15.35,3.84
15.4,4.072
15.45,4.305
15.5,4.48
15.55,4.538
15.6,4.596
15.65,4.712
15.7,4.829
15.75,4.887
15.8,4.945
15.85,5.061
15.9,5.236
15.95,5.469
16,5.643
16.05,5.818
16.1,5.934
16.15,6.109
16.2,6.341
16.25,6.574
16.3,6.807
16.35,6.981
16.4,7.156
16.45,7.272
16.5,7.389
16.55,7.447
16.6,7.447
16.65,7.447
16.7,7.563
16.75,7.854
16.8,8.087
16.85,8.261
16.9,8.436
16.95,8.61
17,8.727
17.05,8.727
17.1,8.727
17.15,8.668
17.2,8.494
17.25,8.261
17.3,8.029
17.35,7.796
17.4,7.505
17.45,7.156
17.5,6.807
17.55,6.458
17.6,6.109
17.65,5.701
17.7,5.236
17.75,4.771
17.8,4.305
17.85,3.84
17.9,3.316
17.95,2.793
18,2.269
18.05,1.745
18.1,1.28
18.15,0.756
18.2,0.233
18.25,-0.233
18.3,-0.524
18.35,-0.582
18.4,-0.465
18.45,-0.175
18.5,0.116
18.55,0.349
18.6,0.407
18.65,0.233
18.7,-0.058
18.75,-0.291
18.8,-0.349
18.85,-0.233
18.9,-3.55E-14
18.95,0.233
19,0.291
19.05,0.175
19.1,0
19.15,-0.116
19.2,-0.175
19.25,-0.175
19.3,-0.116
19.35,0
19.4,0.175
19.45,0.233
19.5,0.116
19.55,-0.058
19.6,-0.175
19.65,-0.175
19.7,-0.116
19.75,0
19.8,0.116
19.85,0.116
19.9,0.058
19.95,0
20,0
20.05,-0.058
20.1,-0.116
20.15,-0.058
20.2,0.058
20.25,0.116
20.3,0.058
20.35,0
20.4,0
20.45,0
20.5,0
20.55,0
20.6,0
20.65,0
20.7,0
20.75,0
