Auto,Run #7
12.7,0
12.75,0
12.8,0
12.85,0
12.9,0
12.95,0
13,0
13.05,0
13.1,0
13.15,0
13.2,0
13.25,-0.058
13.3,-0.116
13.35,-0.116
13.4,-0.058
13.45,0
13.5,0
13.55,0.058
13.6,0.116
13.65,0.116
13.7,0.058
13.75,0
13.8,0
13.85,0
13.9,0
13.95,0
14,0
14.05,0
14.1,0
14.15,0
14.2,0
14.25,0
14.3,0
14.35,0
14.4,0
14.45,0
14.5,0
14.55,0
14.6,0
14.65,0
14.7,0
14.75,0
14.8,0
14.85,0
14.9,0
14.95,0
15,0
15.05,0
15.1,0
15.15,0
15.2,0
15.25,0
15.3,0
15.35,0
15.4,0
15.45,0
15.5,0
15.55,0
15.6,0
15.65,0
15.7,0
15.75,0
15.8,0
15.85,0
15.9,0
15.95,0
16,0
16.05,0
16.1,0
16.15,0
16.2,0
16.25,0
16.3,0
16.35,0
16.4,0
16.45,0
16.5,0
16.55,0
16.6,0
16.65,0
16.7,0
16.75,0
16.8,0
16.85,0
16.9,0
16.95,0
17,0
17.05,0
17.1,0
17.15,0
17.2,0
17.25,0
17.3,0
17.35,0.058
17.4,0.116
17.45,0.116
17.5,0.058
17.55,0.058
17.6,0.175
17.65,0.291
17.7,0.349
17.75,0.349
17.8,0.407
17.85,0.524
17.9,0.64
17.95,0.698
18,0.756
18.05,0.814
18.1,0.873
18.15,0.931
18.2,0.989
18.25,1.105
18.3,1.164
18.35,1.222
18.4,1.28
18.45,1.338
18.5,1.396
18.55,1.454
18.6,1.571
18.65,1.629
18.7,1.629
18.75,1.629
18.8,1.745
18.85,1.862
18.9,1.92
18.95,1.978
19,1.978
19.05,2.036
19.1,2.094
19.15,2.153
19.2,2.211
19.25,2.269
19.3,2.385
19.35,2.443
19.4,2.443
19.45,2.443
19.5,2.502
19.55,2.56
19.6,2.618
19.65,2.676
19.7,2.793
19.75,2.909
19.8,2.967
19.85,2.967
19.9,2.967
19.95,3.025
20,3.142
20.05,3.258
20.1,3.316
20.15,3.316
20.2,3.316
20.25,3.374
20.3,3.491
20.35,3.607
20.4,3.665
20.45,3.665
20.5,3.665
20.55,3.723
20.6,3.782
20.65,3.898
20.7,3.956
20.75,3.956
20.8,3.956
20.85,4.014
20.9,4.072
20.95,4.072
21,4.072
21.05,4.131
21.1,4.247
21.15,4.305
21.2,4.305
21.25,4.305
21.3,4.363
21.35,4.48
21.4,4.538
21.45,4.538
21.5,4.538
21.55,4.596
21.6,4.654
21.65,4.712
21.7,4.712
21.75,4.712
21.8,4.771
21.85,4.887
21.9,5.003
21.95,5.003
22,5.003
22.05,5.003
22.1,5.061
22.15,5.12
22.2,5.178
22.25,5.236
22.3,5.236
22.35,5.236
22.4,5.236
22.45,5.294
22.5,5.411
22.55,5.469
22.6,5.527
22.65,5.585
22.7,5.643
22.75,5.701
22.8,5.701
22.85,5.76
22.9,5.818
22.95,5.876
23,5.992
23.05,6.05
23.1,6.109
23.15,6.167
23.2,6.167
23.25,6.167
23.3,6.225
23.35,6.341
23.4,6.4
23.45,6.4
23.5,6.4
23.55,6.458
23.6,6.516
23.65,6.574
23.7,6.632
23.75,6.632
23.8,6.69
23.85,6.749
23.9,6.807
23.95,6.865
24,6.923
24.05,6.981
24.1,6.981
24.15,6.981
24.2,7.039
24.25,7.098
24.3,7.156
24.35,7.156
24.4,7.156
24.45,7.214
24.5,7.272
24.55,7.389
24.6,7.447
24.65,7.505
24.7,7.505
24.75,7.505
24.8,7.563
24.85,7.621
24.9,7.679
24.95,7.679
25,7.679
25.05,7.738
25.1,7.796
25.15,7.854
25.2,7.854
25.25,7.854
25.3,7.912
25.35,7.97
25.4,8.029
25.45,8.029
25.5,8.087
25.55,8.145
25.6,8.203
25.65,8.203
25.7,8.203
25.75,8.261
25.8,8.319
25.85,8.378
25.9,8.319
25.95,8.319
26,8.378
26.05,8.436
26.1,8.436
26.15,8.436
26.2,8.494
26.25,8.552
26.3,8.61
26.35,8.668
26.4,8.727
26.45,8.727
26.5,8.727
26.55,8.727
26.6,8.727
26.65,8.727
26.7,8.785
26.75,8.843
26.8,8.901
26.85,8.901
26.9,8.901
26.95,8.959
27,9.018
27.05,9.076
27.1,9.076
27.15,9.076
27.2,9.076
27.25,9.076
27.3,9.076
27.35,9.076
27.4,9.134
27.45,9.192
27.5,9.25
27.55,9.25
27.6,9.25
27.65,9.308
27.7,9.308
27.75,9.308
27.8,9.308
27.85,9.367
27.9,9.425
27.95,9.425
28,9.425
28.05,9.483
28.1,9.541
28.15,9.541
28.2,9.483
28.25,9.483
28.3,9.541
28.35,9.599
28.4,9.657
28.45,9.657
28.5,9.657
28.55,9.657
28.6,9.716
28.65,9.716
28.7,9.657
28.75,9.657
28.8,9.716
28.85,9.774
28.9,9.774
28.95,9.832
29,9.89
29.05,9.89
29.1,9.832
29.15,9.832
29.2,9.89
29.25,9.948
29.3,9.948
29.35,9.948
29.4,9.948
29.45,9.948
29.5,9.948
29.55,9.948
29.6,10.007
29.65,10.065
29.7,10.123
29.75,10.065
29.8,10.007
29.85,10.007
29.9,10.065
29.95,10.123
30,10.123
30.05,10.123
30.1,10.181
30.15,10.239
30.2,10.239
30.25,10.181
30.3,10.181
30.35,10.239
30.4,10.239
30.45,10.239
30.5,10.239
30.55,10.297
30.6,10.297
30.65,10.297
30.7,10.297
30.75,10.297
30.8,10.297
30.85,10.297
30.9,10.356
30.95,10.414
31,10.414
31.05,10.356
31.1,10.356
31.15,10.414
31.2,10.472
31.25,10.472
31.3,10.414
31.35,10.356
31.4,10.356
31.45,10.472
31.5,10.588
31.55,10.588
31.6,10.53
31.65,10.472
31.7,10.472
31.75,10.472
31.8,10.53
31.85,10.588
31.9,10.588
31.95,10.53
32,10.53
32.05,10.588
32.1,10.647
32.15,10.647
32.2,10.647
32.25,10.647
32.3,10.588
32.35,10.588
32.4,10.647
32.45,10.705
32.5,10.705
32.55,10.647
32.6,10.647
32.65,10.705
32.7,10.763
32.75,10.821
32.8,10.763
32.85,10.705
32.9,10.705
32.95,10.821
33,10.937
33.05,10.937
33.1,10.879
33.15,10.879
33.2,10.937
33.25,10.996
33.3,11.054
33.35,11.054
33.4,11.054
33.45,11.054
33.5,11.112
33.55,11.17
33.6,11.17
33.65,11.17
33.7,11.17
33.75,11.228
33.8,11.286
33.85,11.345
33.9,11.345
33.95,11.345
34,11.345
34.05,11.345
34.1,11.403
34.15,11.461
34.2,11.519
34.25,11.519
34.3,11.519
34.35,11.519
34.4,11.519
34.45,11.519
34.5,11.577
34.55,11.636
34.6,11.636
34.65,11.636
34.7,11.636
34.75,11.694
34.8,11.752
34.85,11.81
34.9,11.81
34.95,11.752
35,11.752
35.05,11.81
35.1,11.868
35.15,11.868
35.2,11.868
35.25,11.868
35.3,11.926
35.35,11.985
35.4,11.985
35.45,11.985
35.5,11.985
35.55,12.043
35.6,12.043
35.65,12.043
35.7,12.043
35.75,12.043
35.8,12.101
35.85,12.101
35.9,12.101
35.95,12.101
36,12.159
36.05,12.217
36.1,12.217
36.15,12.217
36.2,12.217
36.25,12.217
36.3,12.217
36.35,12.275
36.4,12.334
36.45,12.334
36.5,12.334
36.55,12.334
36.6,12.392
36.65,12.392
36.7,12.334
36.75,12.334
36.8,12.334
36.85,12.392
36.9,12.45
36.95,12.508
37,12.508
37.05,12.45
37.1,12.45
37.15,12.508
37.2,12.566
37.25,12.508
37.3,12.45
37.35,12.45
37.4,12.508
37.45,12.625
37.5,12.683
37.55,12.683
37.6,12.625
37.65,12.566
37.7,12.566
37.75,12.625
37.8,12.683
37.85,12.683
37.9,12.683
37.95,12.683
38,12.741
38.05,12.741
38.1,12.741
38.15,12.741
38.2,12.683
38.25,12.683
38.3,12.741
38.35,12.799
38.4,12.799
38.45,12.799
38.5,12.799
38.55,12.799
38.6,12.799
38.65,12.857
38.7,12.857
38.75,12.799
38.8,12.799
38.85,12.857
38.9,12.915
38.95,12.915
39,12.915
39.05,12.915
39.1,12.915
39.15,12.915
39.2,12.915
39.25,12.915
39.3,12.915
39.35,12.915
39.4,12.974
39.45,13.032
39.5,13.032
39.55,13.032
39.6,13.032
39.65,13.032
39.7,13.032
39.75,13.032
39.8,13.032
39.85,13.032
39.9,13.09
39.95,13.148
40,13.148
40.05,13.148
40.1,13.148
40.15,13.148
40.2,13.09
40.25,13.09
40.3,13.148
40.35,13.206
40.4,13.265
40.45,13.265
40.5,13.265
40.55,13.265
40.6,13.206
40.65,13.148
40.7,13.148
40.75,13.206
40.8,13.323
40.85,13.381
40.9,13.381
40.95,13.323
41,13.265
41.05,13.265
41.1,13.323
41.15,13.381
41.2,13.381
41.25,13.323
41.3,13.323
41.35,13.381
41.4,13.439
41.45,13.439
41.5,13.381
41.55,13.381
41.6,13.381
41.65,13.439
41.7,13.439
41.75,13.439
41.8,13.497
41.85,13.497
41.9,13.497
41.95,13.497
42,13.497
42.05,13.497
42.1,13.497
42.15,13.555
42.2,13.555
42.25,13.497
42.3,13.497
42.35,13.614
42.4,13.73
42.45,13.73
42.5,13.672
42.55,13.614
42.6,13.614
42.65,13.672
42.7,13.73
42.75,13.788
42.8,13.788
42.85,13.788
42.9,13.788
42.95,13.788
43,13.846
43.05,13.846
43.1,13.846
43.15,13.846
43.2,13.904
43.25,13.963
43.3,14.021
43.35,14.079
43.4,14.079
43.45,14.021
43.5,14.021
43.55,14.079
43.6,14.137
43.65,14.195
43.7,14.195
43.75,14.195
43.8,14.195
43.85,14.254
43.9,14.312
43.95,14.312
44,14.312
44.05,14.312
44.1,14.312
44.15,14.312
44.2,14.37
44.25,14.428
44.3,14.486
44.35,14.486
44.4,14.486
44.45,14.486
44.5,14.486
44.55,14.544
44.6,14.603
44.65,14.661
44.7,14.603
44.75,14.544
44.8,14.544
44.85,14.661
44.9,14.777
44.95,14.777
45,14.719
45.05,14.719
45.1,14.777
45.15,14.777
45.2,14.777
45.25,14.777
45.3,14.835
45.35,14.893
45.4,14.952
45.45,14.952
45.5,14.893
45.55,14.893
45.6,14.952
45.65,15.01
45.7,15.01
45.75,15.01
45.8,15.01
45.85,15.01
45.9,15.01
45.95,15.068
46,15.126
46.05,15.126
46.1,15.126
46.15,15.126
46.2,15.184
46.25,15.184
46.3,15.184
46.35,15.184
46.4,15.184
46.45,15.243
46.5,15.301
46.55,15.301
46.6,15.243
46.65,15.243
46.7,15.301
46.75,15.359
46.8,15.359
46.85,15.359
46.9,15.359
46.95,15.359
47,15.359
47.05,15.417
47.1,15.475
47.15,15.475
47.2,15.417
47.25,15.417
47.3,15.475
47.35,15.475
47.4,15.475
47.45,15.475
47.5,15.533
47.55,15.533
47.6,15.533
47.65,15.592
47.7,15.592
47.75,15.592
47.8,15.592
47.85,15.592
47.9,15.592
47.95,15.592
48,15.65
48.05,15.708
48.1,15.708
48.15,15.65
48.2,15.592
48.25,15.592
48.3,15.65
48.35,15.708
48.4,15.708
48.45,15.766
48.5,15.824
48.55,15.824
48.6,15.766
48.65,15.708
48.7,15.766
48.75,15.824
48.8,15.824
48.85,15.766
48.9,15.766
48.95,15.824
49,15.824
49.05,15.824
49.1,15.824
49.15,15.882
49.2,15.882
49.25,15.882
49.3,15.882
49.35,15.882
49.4,15.882
49.45,15.882
49.5,15.941
49.55,15.941
49.6,15.941
49.65,15.882
49.7,15.882
49.75,15.941
49.8,15.999
49.85,16.057
49.9,15.999
49.95,15.941
50,15.941
50.05,15.999
50.1,16.057
50.15,16.057
50.2,16.057
50.25,16.057
50.3,15.999
50.35,15.941
50.4,15.941
50.45,15.999
50.5,16.057
50.55,16.115
50.6,16.173
50.65,16.173
50.7,16.115
50.75,16.057
50.8,16.057
50.85,16.057
50.9,16.057
50.95,16.115
51,16.173
51.05,16.173
51.1,16.115
51.15,16.115
51.2,16.173
51.25,16.173
51.3,16.173
51.35,16.173
51.4,16.173
51.45,16.173
51.5,16.173
51.55,16.173
51.6,16.173
51.65,16.173
51.7,16.232
51.75,16.232
51.8,16.232
51.85,16.232
51.9,16.232
51.95,16.232
52,16.232
52.05,16.232
52.1,16.232
52.15,16.232
52.2,16.232
52.25,16.232
52.3,16.232
52.35,16.29
52.4,16.29
52.45,16.29
52.5,16.29
52.55,16.29
52.6,16.29
52.65,16.29
52.7,16.29
52.75,16.29
52.8,16.29
52.85,16.29
52.9,16.29
52.95,16.29
53,16.348
53.05,16.348
53.1,16.29
53.15,16.29
53.2,16.348
53.25,16.406
53.3,16.406
53.35,16.348
53.4,16.29
53.45,16.29
53.5,16.348
53.55,16.406
53.6,16.406
53.65,16.406
53.7,16.406
53.75,16.348
53.8,16.29
53.85,16.29
53.9,16.348
53.95,16.406
54,16.406
54.05,16.406
54.1,16.406
54.15,16.406
54.2,16.406
54.25,16.406
54.3,16.406
54.35,16.406
54.4,16.406
54.45,16.348
54.5,16.29
54.55,16.232
54.6,16.173
54.65,16.115
54.7,16.057
54.75,16.057
54.8,15.999
54.85,15.941
54.9,15.882
54.95,15.824
55,15.708
55.05,15.592
55.1,15.533
55.15,15.533
55.2,15.533
55.25,15.475
55.3,15.417
55.35,15.301
55.4,15.184
55.45,15.126
55.5,15.126
55.55,15.126
55.6,15.01
55.65,14.893
55.7,14.835
55.75,14.835
55.8,14.835
55.85,14.777
55.9,14.661
55.95,14.544
56,14.486
56.05,14.486
56.1,14.486
56.15,14.428
56.2,14.312
56.25,14.195
56.3,14.137
56.35,14.137
56.4,14.137
56.45,14.079
56.5,13.963
56.55,13.846
56.6,13.846
56.65,13.846
56.7,13.788
56.75,13.672
56.8,13.614
56.85,13.555
56.9,13.497
56.95,13.439
57,13.381
57.05,13.381
57.1,13.323
57.15,13.265
57.2,13.206
57.25,13.148
57.3,13.09
57.35,12.974
57.4,12.915
57.45,12.915
57.5,12.857
57.55,12.799
57.6,12.741
57.65,12.683
57.7,12.625
57.75,12.566
57.8,12.566
57.85,12.508
57.9,12.45
57.95,12.392
58,12.334
58.05,12.275
58.1,12.217
58.15,12.159
58.2,12.101
58.25,12.043
58.3,11.985
58.35,11.926
58.4,11.868
58.45,11.868
58.5,11.81
58.55,11.752
58.6,11.694
58.65,11.636
58.7,11.577
58.75,11.519
58.8,11.461
58.85,11.403
58.9,11.345
58.95,11.286
59,11.286
59.05,11.286
59.1,11.228
59.15,11.112
59.2,10.996
59.25,10.996
59.3,10.996
59.35,10.937
59.4,10.879
59.45,10.763
59.5,10.705
59.55,10.705
59.6,10.705
59.65,10.647
59.7,10.53
59.75,10.472
59.8,10.472
59.85,10.414
59.9,10.356
59.95,10.297
60,10.239
60.05,10.181
60.1,10.123
60.15,10.123
60.2,10.065
60.25,10.007
60.3,9.948
60.35,9.89
60.4,9.832
60.45,9.774
60.5,9.774
60.55,9.716
60.6,9.657
60.65,9.599
60.7,9.541
60.75,9.483
60.8,9.425
60.85,9.425
60.9,9.425
60.95,9.367
61,9.308
61.05,9.25
61.1,9.192
61.15,9.134
61.2,9.018
61.25,8.959
61.3,8.901
61.35,8.901
61.4,8.901
61.45,8.843
61.5,8.785
61.55,8.727
61.6,8.668
61.65,8.61
61.7,8.552
61.75,8.552
61.8,8.552
61.85,8.494
61.9,8.378
61.95,8.261
62,8.261
62.05,8.261
62.1,8.203
62.15,8.087
62.2,8.029
62.25,8.029
62.3,8.029
62.35,8.029
62.4,7.97
62.45,7.912
62.5,7.854
62.55,7.796
62.6,7.738
62.65,7.621
62.7,7.563
62.75,7.505
62.8,7.505
62.85,7.505
62.9,7.447
62.95,7.389
63,7.33
63.05,7.33
63.1,7.272
63.15,7.214
63.2,7.156
63.25,7.098
63.3,7.098
63.35,7.039
63.4,6.981
63.45,6.923
63.5,6.865
63.55,6.865
63.6,6.807
63.65,6.749
63.7,6.69
63.75,6.632
63.8,6.574
63.85,6.516
63.9,6.458
63.95,6.458
64,6.458
64.05,6.4
64.1,6.341
64.15,6.283
64.2,6.225
64.25,6.167
64.3,6.109
64.35,6.109
64.4,6.109
64.45,6.05
64.5,5.992
64.55,5.876
64.6,5.818
64.65,5.76
64.7,5.701
64.75,5.701
64.8,5.701
64.85,5.643
64.9,5.527
64.95,5.469
65,5.527
65.05,5.527
65.1,5.411
65.15,5.352
65.2,5.352
65.25,5.352
65.3,5.236
65.35,5.12
65.4,5.12
65.45,5.12
65.5,5.061
65.55,4.945
65.6,4.887
65.65,4.887
65.7,4.829
65.75,4.771
65.8,4.712
65.85,4.654
65.9,4.596
65.95,4.538
66,4.48
66.05,4.422
66.1,4.363
66.15,4.363
66.2,4.363
66.25,4.305
66.3,4.247
66.35,4.189
66.4,4.189
66.45,4.131
66.5,4.072
66.55,4.014
66.6,4.014
66.65,4.014
66.7,3.956
66.75,3.898
66.8,3.782
66.85,3.723
66.9,3.665
66.95,3.607
67,3.607
67.05,3.607
67.1,3.549
67.15,3.432
67.2,3.374
67.25,3.374
67.3,3.316
67.35,3.258
67.4,3.258
67.45,3.2
67.5,3.083
67.55,3.025
67.6,3.025
67.65,3.025
67.7,2.967
67.75,2.909
67.8,2.851
67.85,2.793
67.9,2.793
67.95,2.793
68,2.734
68.05,2.676
68.1,2.618
68.15,2.56
68.2,2.502
68.25,2.443
68.3,2.443
68.35,2.443
68.4,2.385
68.45,2.327
68.5,2.269
68.55,2.211
68.6,2.153
68.65,2.094
68.7,2.094
68.75,2.036
68.8,1.978
68.85,1.92
68.9,1.862
68.95,1.804
69,1.745
69.05,1.745
69.1,1.687
69.15,1.629
69.2,1.571
69.25,1.513
69.3,1.454
69.35,1.396
69.4,1.396
69.45,1.338
69.5,1.28
69.55,1.222
69.6,1.164
69.65,1.105
69.7,1.047
69.75,1.047
69.8,0.989
69.85,0.931
69.9,0.873
69.95,0.814
70,0.756
70.05,0.698
70.1,0.698
70.15,0.64
70.2,0.582
70.25,0.524
70.3,0.465
70.35,0.407
70.4,0.349
70.45,0.349
70.5,0.291
70.55,0.233
70.6,0.175
70.65,0.116
70.7,0.058
70.75,0
70.8,0
70.85,-0.058
70.9,-0.116
70.95,-0.175
71,-0.233
71.05,-0.233
71.1,-0.233
71.15,-0.175
71.2,-0.175
71.25,-0.175
71.3,-0.116
71.35,-0.116
71.4,-0.116
71.45,-0.058
71.5,0.058
71.55,0.116
71.6,0.058
71.65,0.058
71.7,0.116
71.75,0.175
71.8,0.175
71.85,0.116
71.9,0.058
71.95,0
72,0.058
72.05,0.058
72.1,0
72.15,-0.058
72.2,-0.058
72.25,-0.058
72.3,-0.116
72.35,-0.116
72.4,-0.058
72.45,-0.058
72.5,-0.116
72.55,-0.116
72.6,-0.058
72.65,0
72.7,0
72.75,0.058
72.8,0.116
72.85,0.116
72.9,0.058
72.95,0.058
73,0.116
73.05,0.116
73.1,0.058
73.15,0
73.2,0
73.25,0
73.3,0
73.35,0
73.4,-0.058
73.45,-0.116
73.5,-0.116
73.55,-0.058
73.6,0
73.65,0
73.7,0
73.75,0
73.8,0
73.85,0
73.9,0
73.95,0
74,0
74.05,0
74.1,0
74.15,0.058
74.2,0.116
74.25,0.116
74.3,0.058
74.35,0
74.4,0
74.45,0
74.5,0
74.55,0
