Auto,Run #9
13.7,1.222
13.75,1.222
13.8,1.222
13.85,1.222
13.9,1.222
13.95,1.222
14,1.28
14.05,1.28
14.1,1.28
14.15,1.28
14.2,1.338
14.25,1.338
14.3,1.28
14.35,1.28
14.4,1.338
14.45,1.396
14.5,1.396
14.55,1.454
14.6,1.513
14.65,1.513
14.7,1.454
14.75,1.396
14.8,1.454
14.85,1.513
14.9,1.513
14.95,1.513
15,1.513
15.05,1.571
15.1,1.571
15.15,1.571
15.2,1.571
15.25,1.571
15.3,1.629
15.35,1.687
15.4,1.745
15.45,1.745
15.5,1.745
15.55,1.687
15.6,1.687
15.65,1.745
15.7,1.804
15.75,1.804
15.8,1.745
15.85,1.745
15.9,1.804
15.95,1.862
16,1.92
16.05,1.92
16.1,1.92
16.15,1.92
16.2,1.92
16.25,1.92
16.3,1.92
16.35,1.978
16.4,2.036
16.45,2.036
16.5,1.978
16.55,1.978
16.6,2.036
16.65,2.094
16.7,2.094
16.75,2.036
16.8,1.978
16.85,1.978
16.9,2.036
16.95,2.094
17,2.094
17.05,2.094
17.1,2.094
17.15,2.094
17.2,2.094
17.25,2.094
17.3,2.094
17.35,2.094
17.4,2.094
17.45,2.094
17.5,2.094
17.55,2.094
17.6,2.153
17.65,2.211
17.7,2.211
17.75,2.153
17.8,2.094
17.85,2.094
17.9,2.094
17.95,2.094
18,2.153
18.05,2.211
18.1,2.211
18.15,2.153
18.2,2.094
18.25,2.153
18.3,2.211
18.35,2.269
18.4,2.269
18.45,2.211
18.5,2.211
18.55,2.211
18.6,2.269
18.65,2.269
18.7,2.269
18.75,2.327
18.8,2.327
18.85,2.327
18.9,2.327
18.95,2.385
19,2.443
19.05,2.385
19.1,2.327
19.15,2.327
19.2,2.385
19.25,2.443
19.3,2.443
19.35,2.443
19.4,2.443
19.45,2.443
19.5,2.443
19.55,2.443
19.6,2.443
19.65,2.443
19.7,2.443
19.75,2.443
19.8,2.443
19.85,2.443
19.9,2.502
19.95,2.56
20,2.56
20.05,2.502
20.1,2.443
20.15,2.443
20.2,2.443
20.25,2.443
20.3,2.443
20.35,2.443
20.4,2.443
20.45,2.443
20.5,2.443
20.55,2.443
20.6,2.443
20.65,2.502
20.7,2.56
20.75,2.56
20.8,2.502
20.85,2.443
20.9,2.443
20.95,2.502
21,2.56
21.05,2.56
21.1,2.56
21.15,2.56
21.2,2.56
21.25,2.56
21.3,2.56
21.35,2.618
21.4,2.618
21.45,2.618
21.5,2.618
21.55,2.618
21.6,2.676
21.65,2.676
21.7,2.676
21.75,2.676
21.8,2.676
21.85,2.676
21.9,2.676
21.95,2.734
22,2.734
22.05,2.676
22.1,2.676
22.15,2.734
22.2,2.793
22.25,2.734
22.3,2.676
22.35,2.676
22.4,2.734
22.45,2.734
22.5,2.676
22.55,2.676
22.6,2.734
22.65,2.793
22.7,2.734
22.75,2.676
22.8,2.676
22.85,2.676
22.9,2.676
22.95,2.676
23,2.734
23.05,2.793
23.1,2.734
23.15,2.676
23.2,2.676
23.25,2.734
23.3,2.793
23.35,2.793
23.4,2.793
23.45,2.793
23.5,2.793
23.55,2.793
23.6,2.793
23.65,2.793
23.7,2.793
23.75,2.793
23.8,2.793
23.85,2.793
23.9,2.851
23.95,2.909
24,2.909
24.05,2.851
24.1,2.851
24.15,2.909
24.2,2.909
24.25,2.909
24.3,2.909
24.35,2.909
24.4,2.909
24.45,2.909
24.5,2.909
24.55,2.909
24.6,2.909
24.65,2.909
24.7,2.851
24.75,2.851
24.8,2.909
24.85,2.909
24.9,2.909
24.95,2.909
25,2.909
25.05,2.851
25.1,2.851
25.15,2.909
25.2,2.909
25.25,2.909
25.3,2.909
25.35,2.909
25.4,2.851
25.45,2.851
25.5,2.909
25.55,2.967
25.6,2.967
25.65,2.967
25.7,2.967
25.75,2.909
25.8,2.909
25.85,2.967
25.9,3.025
25.95,3.025
26,2.967
26.05,2.967
26.1,3.025
26.15,3.083
26.2,3.083
26.25,3.025
26.3,3.025
26.35,3.025
26.4,3.025
26.45,3.025
26.5,3.083
26.55,3.083
26.6,3.025
26.65,3.025
26.7,3.083
26.75,3.142
26.8,3.083
26.85,3.025
26.9,3.025
26.95,3.025
27,3.025
27.05,3.025
27.1,3.025
27.15,3.025
27.2,3.025
27.25,3.025
27.3,3.025
27.35,3.025
27.4,3.025
27.45,3.025
27.5,3.025
27.55,3.083
27.6,3.083
27.65,3.025
27.7,3.025
27.75,3.083
27.8,3.142
27.85,3.142
27.9,3.142
27.95,3.142
28,3.142
28.05,3.142
28.1,3.142
28.15,3.142
28.2,3.142
28.25,3.142
28.3,3.142
28.35,3.142
28.4,3.2
28.45,3.258
28.5,3.258
28.55,3.258
28.6,3.258
28.65,3.316
28.7,3.316
28.75,3.316
28.8,3.374
28.85,3.374
28.9,3.374
28.95,3.374
29,3.374
29.05,3.374
29.1,3.374
29.15,3.432
29.2,3.491
29.25,3.491
29.3,3.491
29.35,3.491
29.4,3.549
29.45,3.607
29.5,3.607
29.55,3.607
29.6,3.665
29.65,3.782
29.7,3.782
29.75,3.723
29.8,3.782
29.85,3.898
29.9,3.956
29.95,3.898
30,3.898
30.05,3.956
30.1,4.014
30.15,4.072
30.2,4.072
30.25,4.072
30.3,4.072
30.35,4.131
30.4,4.189
30.45,4.189
30.5,4.189
30.55,4.189
30.6,4.189
30.65,4.247
30.7,4.305
30.75,4.305
30.8,4.305
30.85,4.305
30.9,4.363
30.95,4.363
31,4.363
31.05,4.422
31.1,4.48
31.15,4.538
31.2,4.538
31.25,4.538
31.3,4.538
31.35,4.538
31.4,4.596
31.45,4.654
31.5,4.654
31.55,4.654
31.6,4.712
31.65,4.771
31.7,4.771
31.75,4.771
31.8,4.771
31.85,4.771
31.9,4.771
31.95,4.829
32,4.887
32.05,4.887
32.1,4.887
32.15,4.887
32.2,4.887
32.25,4.887
32.3,4.887
32.35,4.887
32.4,4.887
32.45,4.945
32.5,5.003
32.55,5.061
32.6,5.061
32.65,5.061
32.7,5.12
32.75,5.12
32.8,5.12
32.85,5.12
32.9,5.178
32.95,5.236
33,5.236
33.05,5.236
33.1,5.236
33.15,5.236
33.2,5.236
33.25,5.236
33.3,5.236
33.35,5.236
33.4,5.294
33.45,5.352
33.5,5.352
33.55,5.294
33.6,5.294
33.65,5.352
33.7,5.411
33.75,5.411
33.8,5.411
33.85,5.469
33.9,5.469
33.95,5.469
34,5.469
34.05,5.527
34.1,5.585
34.15,5.585
34.2,5.585
34.25,5.527
34.3,5.469
34.35,5.469
34.4,5.527
34.45,5.585
34.5,5.585
34.55,5.585
34.6,5.585
34.65,5.585
34.7,5.643
34.75,5.701
34.8,5.701
34.85,5.643
34.9,5.643
34.95,5.701
35,5.76
35.05,5.76
35.1,5.76
35.15,5.76
35.2,5.76
35.25,5.818
35.3,5.818
35.35,5.818
35.4,5.76
35.45,5.76
35.5,5.818
35.55,5.818
35.6,5.818
35.65,5.818
35.7,5.818
35.75,5.818
35.8,5.818
35.85,5.876
35.9,5.934
35.95,5.934
36,5.934
36.05,5.934
36.1,5.934
36.15,5.934
36.2,5.934
36.25,5.934
36.3,5.992
36.35,6.05
36.4,6.05
36.45,5.992
36.5,5.934
36.55,5.934
36.6,5.992
36.65,6.05
36.7,6.05
36.75,5.992
36.8,5.992
36.85,6.05
36.9,6.05
36.95,6.05
37,6.05
37.05,6.109
37.1,6.109
37.15,6.109
37.2,6.109
37.25,6.109
37.3,6.167
37.35,6.167
37.4,6.167
37.45,6.167
37.5,6.167
37.55,6.167
37.6,6.109
37.65,6.109
37.7,6.167
37.75,6.167
37.8,6.167
37.85,6.167
37.9,6.225
37.95,6.225
38,6.167
38.05,6.167
38.1,6.225
38.15,6.283
38.2,6.283
38.25,6.283
38.3,6.283
38.35,6.283
38.4,6.283
38.45,6.283
38.5,6.283
38.55,6.283
38.6,6.283
38.65,6.283
38.7,6.283
38.75,6.283
38.8,6.283
38.85,6.283
38.9,6.283
38.95,6.283
39,6.283
39.05,6.341
39.1,6.4
39.15,6.4
39.2,6.4
39.25,6.4
39.3,6.4
39.35,6.4
39.4,6.4
39.45,6.4
39.5,6.4
39.55,6.4
39.6,6.4
39.65,6.4
39.7,6.4
39.75,6.4
39.8,6.341
39.85,6.341
39.9,6.4
39.95,6.458
40,6.458
40.05,6.458
40.1,6.458
40.15,6.458
40.2,6.458
40.25,6.458
40.3,6.516
40.35,6.516
40.4,6.516
40.45,6.458
40.5,6.458
40.55,6.516
40.6,6.516
40.65,6.516
40.7,6.458
40.75,6.458
40.8,6.458
40.85,6.458
40.9,6.516
40.95,6.516
41,6.516
41.05,6.516
41.1,6.574
41.15,6.632
41.2,6.574
41.25,6.516
41.3,6.516
41.35,6.574
41.4,6.632
41.45,6.574
41.5,6.516
41.55,6.516
41.6,6.574
41.65,6.632
41.7,6.574
41.75,6.516
41.8,6.516
41.85,6.574
41.9,6.632
41.95,6.632
42,6.632
42.05,6.632
42.1,6.632
42.15,6.632
42.2,6.632
42.25,6.632
42.3,6.632
42.35,6.632
42.4,6.574
42.45,6.516
42.5,6.516
42.55,6.574
42.6,6.632
42.65,6.632
42.7,6.632
42.75,6.632
42.8,6.632
42.85,6.632
42.9,6.632
42.95,6.632
43,6.632
43.05,6.69
43.1,6.749
43.15,6.749
43.2,6.69
43.25,6.632
43.3,6.632
43.35,6.632
43.4,6.632
43.45,6.69
43.5,6.749
43.55,6.749
43.6,6.69
43.65,6.632
43.7,6.632
43.75,6.632
43.8,6.69
43.85,6.749
43.9,6.749
43.95,6.749
44,6.749
44.05,6.807
44.1,6.807
44.15,6.807
44.2,6.807
44.25,6.807
44.3,6.807
44.35,6.807
44.4,6.807
44.45,6.807
44.5,6.807
44.55,6.807
44.6,6.865
44.65,6.865
44.7,6.865
44.75,6.865
44.8,6.923
44.85,6.981
44.9,6.923
44.95,6.865
45,6.865
45.05,6.923
45.1,6.981
45.15,6.981
45.2,6.981
45.25,6.981
45.3,6.981
45.35,6.981
45.4,6.981
45.45,6.981
45.5,6.981
45.55,6.981
45.6,6.981
45.65,6.981
45.7,6.981
45.75,7.039
45.8,7.098
45.85,7.098
45.9,7.039
45.95,7.039
46,7.098
46.05,7.098
46.1,7.098
46.15,7.098
46.2,7.098
46.25,7.098
46.3,7.098
46.35,7.098
46.4,7.098
46.45,7.098
46.5,7.098
46.55,7.098
46.6,7.098
46.65,7.156
46.7,7.214
46.75,7.214
46.8,7.214
46.85,7.156
46.9,7.156
46.95,7.214
47,7.214
47.05,7.214
47.1,7.156
47.15,7.156
47.2,7.156
47.25,7.156
47.3,7.214
47.35,7.272
47.4,7.272
47.45,7.214
47.5,7.214
47.55,7.272
47.6,7.33
47.65,7.272
47.7,7.214
47.75,7.214
47.8,7.272
47.85,7.33
47.9,7.33
47.95,7.272
48,7.214
48.05,7.214
48.1,7.272
48.15,7.33
48.2,7.33
48.25,7.33
48.3,7.33
48.35,7.33
48.4,7.33
48.45,7.33
48.5,7.33
48.55,7.33
48.6,7.33
48.65,7.33
48.7,7.33
48.75,7.33
48.8,7.389
48.85,7.447
48.9,7.447
48.95,7.389
49,7.33
49.05,7.33
49.1,7.33
49.15,7.33
49.2,7.389
49.25,7.447
49.3,7.447
49.35,7.389
49.4,7.389
49.45,7.447
49.5,7.447
49.55,7.389
49.6,7.389
49.65,7.447
49.7,7.447
49.75,7.389
49.8,7.33
49.85,7.389
49.9,7.447
49.95,7.447
50,7.447
50.05,7.447
50.1,7.505
50.15,7.505
50.2,7.505
50.25,7.505
50.3,7.447
50.35,7.447
50.4,7.447
50.45,7.505
50.5,7.505
50.55,7.447
50.6,7.447
50.65,7.447
50.7,7.505
50.75,7.505
50.8,7.505
50.85,7.505
50.9,7.505
50.95,7.505
51,7.505
51.05,7.505
51.1,7.505
51.15,7.563
51.2,7.563
51.25,7.563
51.3,7.505
51.35,7.505
51.4,7.505
51.45,7.505
51.5,7.505
51.55,7.505
51.6,7.505
51.65,7.505
51.7,7.563
51.75,7.563
51.8,7.563
51.85,7.563
51.9,7.621
51.95,7.621
52,7.563
52.05,7.563
52.1,7.563
52.15,7.563
52.2,7.505
52.25,7.505
52.3,7.563
52.35,7.563
52.4,7.563
52.45,7.563
52.5,7.621
52.55,7.621
52.6,7.563
52.65,7.563
52.7,7.621
52.75,7.679
52.8,7.621
52.85,7.563
52.9,7.563
52.95,7.621
53,7.621
53.05,7.563
53.1,7.563
53.15,7.563
53.2,7.563
53.25,7.563
53.3,7.621
53.35,7.679
53.4,7.679
53.45,7.679
53.5,7.621
53.55,7.563
53.6,7.563
53.65,7.621
53.7,7.679
53.75,7.679
53.8,7.679
53.85,7.679
53.9,7.621
53.95,7.563
54,7.505
54.05,7.447
54.1,7.389
54.15,7.33
54.2,7.33
54.25,7.33
54.3,7.33
54.35,7.272
54.4,7.214
54.45,7.156
54.5,7.098
54.55,7.039
54.6,6.981
54.65,6.923
54.7,6.865
54.75,6.807
54.8,6.749
54.85,6.69
54.9,6.632
54.95,6.632
55,6.632
55.05,6.574
55.1,6.516
55.15,6.458
55.2,6.4
55.25,6.341
55.3,6.283
55.35,6.283
55.4,6.283
55.45,6.225
55.5,6.167
55.55,6.109
55.6,6.05
55.65,5.992
55.7,5.934
55.75,5.876
55.8,5.818
55.85,5.76
55.9,5.701
55.95,5.701
56,5.701
56.05,5.701
56.1,5.585
56.15,5.469
56.2,5.469
56.25,5.469
56.3,5.411
56.35,5.352
56.4,5.352
56.45,5.352
56.5,5.236
56.55,5.12
56.6,5.061
56.65,5.003
56.7,5.003
56.75,4.945
56.8,4.887
56.85,4.829
56.9,4.771
56.95,4.771
57,4.712
57.05,4.654
57.1,4.596
57.15,4.538
57.2,4.48
57.25,4.422
57.3,4.363
57.35,4.363
57.4,4.363
57.45,4.305
57.5,4.247
57.55,4.189
57.6,4.189
57.65,4.131
57.7,4.072
57.75,4.014
57.8,3.956
57.85,3.898
57.9,3.84
57.95,3.84
58,3.782
58.05,3.723
58.1,3.665
58.15,3.607
58.2,3.549
58.25,3.491
58.3,3.491
58.35,3.432
58.4,3.374
58.45,3.316
58.5,3.258
58.55,3.2
58.6,3.142
58.65,3.142
58.7,3.142
58.75,3.083
58.8,3.025
58.85,2.967
58.9,2.967
58.95,2.967
59,2.909
59.05,2.851
59.1,2.734
59.15,2.676
59.2,2.676
59.25,2.676
59.3,2.618
59.35,2.56
59.4,2.502
59.45,2.443
59.5,2.385
59.55,2.385
59.6,2.385
59.65,2.269
59.7,2.153
59.75,2.094
59.8,2.094
59.85,2.094
59.9,2.094
59.95,2.036
60,1.92
60.05,1.804
60.1,1.745
60.15,1.745
60.2,1.745
60.25,1.687
60.3,1.571
60.35,1.513
60.4,1.513
60.45,1.513
60.5,1.396
60.55,1.28
60.6,1.222
60.65,1.164
60.7,1.164
60.75,1.164
60.8,1.105
60.85,0.989
60.9,0.931
60.95,0.931
61,0.873
61.05,0.756
61.1,0.698
61.15,0.698
61.2,0.698
61.25,0.64
61.3,0.582
61.35,0.524
61.4,0.465
61.45,0.407
61.5,0.349
61.55,0.349
61.6,0.291
61.65,0.233
61.7,0.175
61.75,0.116
61.8,0.116
61.85,0.116
61.9,0.116
61.95,0
62,-0.116
62.05,-0.116
62.1,-0.116
62.15,-0.116
62.2,-0.116
62.25,-0.116
62.3,-0.116
62.35,-0.116
62.4,-0.116
62.45,-0.116
62.5,-0.116
62.55,-0.058
62.6,0
62.65,0.058
62.7,0.116
62.75,0.116
62.8,0.116
62.85,0.116
62.9,0.116
62.95,0.058
63,0.058
63.05,0.175
